name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Ted Alfond,Alfond,ted-alfond,no-pic,0.762,shoes,Fashion & Retail,M,United States,1488028203332,1443.092,1429,1430
Teddy Sagi,Sagi,teddy-sagi,teddy-sagi,-24.273,gambling software,Gambling & Casinos,M,Israel,1488028203331,3160.699,629,629
Terrence Pegula,Pegula,terrence-pegula,terrence-pegula,0,natural gas,Energy,M,United States,1488028203331,4172,428,428
Thaksin Shinawatra,Shinawatra,thaksin-shinawatra,thaksin-shinawatra,4.103,investments,Finance and Investments,M,Thailand,1488028203332,1687.487,1244,1244
Theo Albrecht Jr & family,Albrecht,theo-albrecht-jr,no-pic,0,"Aldi, Trader Joe's",Fashion & Retail,M,Germany,1488028203331,18584.681,46,46
Theo Mueller,Mueller,theo-mueller,theo-mueller,0,dairy,Food and Beverage,M,Germany,1488028203331,4225.963,421,421
Theodore Rachmat & family,Rachmat,theodore-rachmat,theodore-rachmat,-5.437,diversified,Diversified,M,Indonesia,1488028203331,1932.943,1096,1096
Thomas Bailey,Bailey,thomas-bailey,no-pic,0,money management,Finance and Investments,M,United States,1488028203332,1100,1758,1761
Thomas Kaplan,Kaplan,thomas-kaplan,thomas-kaplan,-1.036,investments,Finance and Investments,M,United States,1488028203332,1029.883,1824,1824
Thomas Lau,Lau,thomas-lau,thomas-lau,-13.047,department stores,Fashion & Retail,M,Hong Kong,1488028203332,1551.089,1344,1344
Thomas Meyer,Meyer,thomas-meyer,thomas-meyer,0,apparel retailer,Fashion & Retail,M,Switzerland,1488028203332,1123.285,1736,1736
Thomas Peterffy,Peterffy,thomas-peterffy,thomas-peterffy,0,discount brokerage,Finance and Investments,M,United States,1488028203331,13790.371,82,82
Thomas Steyer,Steyer,thomas-steyer,thomas-steyer,0,hedge funds,Finance and Investments,M,United States,1488028203332,1615,1290,1290
Thomas Straumann,Straumann,thomas-straumann,thomas-straumann,-0.676,dental implants,Healthcare,M,Switzerland,1488028203331,1948.892,1089,1089
Thomas Tull,Tull,thomas-tull,thomas-tull,0,movies,Media & Entertainment,M,United States,1488028203332,1099.35,1762,1762
Thomas Wu,Wu,thomas-wu,thomas-wu,0,finance,Finance and Investments,M,Taiwan,1488028203332,1125.696,1734,1734
Thongma Vijitpongpun,Vijitpongpun,thongma-vijitpongpun,thongma-vijitpongpun,12.723,real estate,Real Estate,M,Thailand,1488028203332,1267.036,1601,1601
Tian Ming,Tian,tian-ming,no-pic,2.992,measuring instruments,Technology,M,China,1488028203332,1205.836,1655,1655
Tianfu Lin,Lin,tianfu-lin,tianfu-lin,0,"footwear, apparel",Fashion & Retail,M,Hong Kong,1488028203332,1563.665,1338,1338
Tilman Fertitta,Fertitta,tilman-fertitta,tilman-fertitta,0,"restaurants, casinos",Food and Beverage,M,United States,1488028203331,2874.029,707,707
Timothy Boyle,Boyle,timothy-boyle,timothy-boyle,4.862,Columbia Sportswear,Fashion & Retail,M,United States,1488028203332,1715.371,1226,1226
Timur Kulibaev,Kulibaev,timur-kulibaev,timur-kulibaev,-17.183,banking,Finance and Investments,M,Kazakhstan,1488028203332,1241.372,1620,1620
Tiong Hiew King,Tiong,tiong-hiew-king,tiong-hiew-king,-2.431,"timber, media",Diversified,M,Malaysia,1488028203331,2026.41,1034,1034
Todd Christopher,Christopher,todd-christopher,no-pic,0,hair care products,Fashion & Retail,M,United States,1488028203331,2090.4,999,999
Tom Benson & family,Benson,tom-benson,tom-benson,0,New Orleans Saints,Sports,M,United States,1488028203331,2568.2,801,801
Tom & Judy Love,Love,tom-judy-love,tom-judy-love,0,retail & gas stations,Fashion & Retail,,United States,1488028203331,5313.857,305,305
Tom Morris,Morris,tom-morris,no-pic,0,retail,Fashion & Retail,M,United Kingdom,1488028203331,2053.104,1020,1020
Tom Persson,Persson,tom-persson,tom-persson,-62.07,H&M,Fashion & Retail,M,Sweden,1488028203331,2109.061,990,990
Tong Jinquan,Tong,tong-jinquan,no-pic,0,real estate,Real Estate,M,China,1488028203331,4370.745,403,403
Tony Chen & family,Chen,tony-chen,tony-chen,-80.884,eletronics,Technology,M,Taiwan,1488028203331,2068.847,1009,1009
Tony Tan Caktiong & family,Tan Caktiong,tony-tan-caktiong,tony-tan-caktiong,-9.238,fast food,Fashion & Retail,M,Philippines,1488028203331,3352.134,585,585
Tor Peterson,Peterson,tor-peterson,no-pic,-17.456,commodities,Metals & Mining,M,United States,1488028203332,1772.449,1203,1203
Torbjorn Tornqvist,Tornqvist,torbjorn-tornqvist,torbjorn-tornqvist,0,oil trading,Energy,M,Sweden,1488028203331,2084.38,1000,1000
Torsten Toeller,Toeller,torsten-toeller,torsten-toeller,0,pet food,Fashion & Retail,M,Germany,1488028203332,1773.512,1200,1200
Traudl Engelhorn & family,Engelhorn,traudl-engelhorn,no-pic-female,0,"pharmaceuticals, medical equipment",Healthcare,F,Germany,1488028203331,3870,474,474
Travis Kalanick,Kalanick,travis-kalanick,travis-kalanick,0,Uber Technologies,Technology,M,United States,1488028203331,6300,235,236
T.S. Kalyanaraman,Kalyanaraman,ts-kalyanaraman,ts-kalyanaraman,0,jewelry,Fashion & Retail,M,India,1488028203332,1376.627,1490,1490
Tsai Cheng-da,Tsai,tsai-cheng-da,no-pic,-21.238,finance,Finance and Investments,M,Taiwan,1488028203331,2283.569,926,926
Tsai Hong-tu,Tsai,tsai-hong-tu,tsai-hong-tu,-22.407,finance,Finance and Investments,M,Taiwan,1488028203331,2547.377,807,807
Tsai Ming-Kai,Tsai,tsai-ming-kai,tsai-ming-kai,-1.414,semiconductors,Technology,M,Taiwan,1488028203332,1059.833,1794,1794
Tse Ping,Tse,tse-ping,tse-ping,-11.025,pharmaceuticals,Healthcare,M,China,1488028203332,1302.14,1560,1560
Tseng Shin-Yi,Tseng,tseng-shin-yi,tseng-shin-yi,0,petrochemicals,Manufacturing,M,Taiwan,1488028203331,1993.093,1055,1056
Tung Chee Chen,Tung,tung-chee-chen,tung-chee-chen,17.177,shipping,Logistics,M,Hong Kong,1488028203331,2038.96,1027,1027
Tung Chee Hwa,Tung,tung-chee-hwa,tung-chee-hwa,13.3,shipping,Logistics,M,Hong Kong,1488028203332,1577.601,1324,1324
Turgay Ciner,Ciner,turgay-ciner,turgay-ciner,-7.817,diversified,Diversified,M,Turkey,1488028203332,1576.617,1326,1326
T.Y. Tsai,Tsai,ty-tsai,ty-tsai,0,finance,Finance and Investments,M,Taiwan,1488028203331,2127.875,982,982
Udo & Harald Tschira,Tschira,udo-harald-tschira,no-pic,-100.521,software,Technology,,Germany,1488028203331,11027.211,121,121
Urs Wietlisbach,Wietlisbach,urs-wietlisbach,urs-wietlisbach,-13.295,private equity,Finance and Investments,M,Switzerland,1488028203332,1823.963,1166,1167
Vadim Moshkovich,Moshkovich,vadim-moshkovich,vadim-moshkovich,4.583,"agriculture, land",Food and Beverage,M,Russia,1488028203331,2305.484,915,915
Valentin Gapontsev & family,Gapontsev,valentin-gapontsev,valentin-gapontsev,6.399,lasers,Manufacturing,M,Russia,1488028203332,1589.813,1315,1315
Vanich Chaiyawan,Chaiyawan,vanich-chaiyawan,vanich-chaiyawan,-4.189,"insurance, beverages",Finance and Investments,M,Thailand,1488028203331,3894.797,470,470
Vasily Anisimov,Anisimov,vasily-anisimov,vasily-anisimov,0,real estate,Metals & Mining,M,Russia,1488028203332,1389.153,1479,1479
Venugopal Dhoot,Dhoot,venugopal-dhoot,venugopal-dhoot,3.807,electronics,Manufacturing,M,India,1488028203332,1141.802,1714,1714
Viatcheslav Kantor,Kantor,viatcheslav-kantor,viatcheslav-kantor,-5.944,"fertilizer, real estate",Manufacturing,M,Russia,1488028203331,3111.882,644,644
Vichai Srivaddhanaprabha,Srivaddhanaprabha,vichai-srivaddhanaprabha,vichai-srivaddhanaprabha,-0.692,duty-free,Fashion & Retail,M,Thailand,1488028203331,4236.639,418,418
Vikas Oberoi,Oberoi,vikas-oberoi,vikas-oberoi,0,real estate,Real Estate,M,India,1488028203332,1531.723,1360,1360
Vikram Lal,Lal,vikram-lal,vikram-lal,0,motorcycles,Automotive,M,India,1488028203331,5419.431,297,297
Viktor Kharitonin,Kharitonin,viktor-kharitonin,no-pic,1.18,pharmaceuticals,Healthcare,M,Russia,1488028203332,1210.502,1650,1650
Vincent Bollore,Bollore,vincent-bollore,vincent-bollore,-195.31,investments,Finance and Investments,M,France,1488028203331,4998.978,331,331
Vincent McMahon,McMahon,vincent-mcmahon,vincent-mcmahon,3.535,wrestling,Sports,M,United States,1488028203332,1245.406,1617,1617
Vincent Viola,Viola,vincent-viola,vincent-viola,-40.276,electronic trading,Finance and Investments,M,United States,1488028203332,1919.544,1107,1107
Vinod & Anil Rai Gupta & family,Gupta,vinod-anil-rai-gupta,vinod-anil-rai-gupta,0,electrical equipment,Manufacturing,F,India,1488028203331,2469.946,850,850
Vito Rodriguez Rodriguez,Rodriguez Rodriguez,vito-rodriguez-rodriguez,no-pic,0,processed milk,Diversified,M,Peru,1488028203332,1654.999,1262,1262
Vivek Chaand Sehgal,Sehgal,vivek-chaand-sehgal,vivek-chaand-sehgal,0,auto parts,Automotive,M,Australia,1488028203331,3689.379,525,525
Vivek Chand Burman,Burman,vivek-chand-burman,no-pic,0,consumer goods,Food and Beverage,M,India,1488028203332,1599.848,1304,1304
Vivien Chen,Chen,vivien-chen,vivien-chen,0,real estate,Real Estate,F,Hong Kong,1488028203331,3668.102,530,530
Vladimir Kim,Kim,vladimir-kim,vladimir-kim,-50.198,mining,Metals & Mining,M,Kazakhstan,1488028203331,2706.876,754,754
W. Herbert Hunt,Hunt,w-herbert-hunt,w-herbert-hunt,-1.22,oil,Energy,M,United States,1488028203331,2034.032,1030,1030
Walter Droege,Droege,walter-droege,no-pic,0,consulting,Service,M,Germany,1488028203331,7590.298,183,183
Walter Faria,Faria,walter-faria,walter-faria,0,beer,Food and Beverage,M,Brazil,1488028203331,3397.137,575,575
Walter Frey,Frey,walter-frey,walter-frey,0,Emil Frey Group,Automotive,M,Switzerland,1488028203332,1283.345,1580,1580
Walter Kwok,Kwok,walter-kwok,walter-kwok,23.211,real estate,Real Estate,M,Hong Kong,1488028203331,7662.739,181,181
Walther Moreira Salles Junior,Moreira Salles Junior,walther-moreira-salles-junior,walther-moreira-salles-junior,-11.021,"banking, minerals",Finance and Investments,M,Brazil,1488028203331,3174.54,623,625
Wang Changtian,Wang,wang-changtian,wang-changtian,12.739,"TV, movie production",Media & Entertainment,M,China,1488028203332,1888.468,1124,1124
Wang Chaobin,Wang,wang-chaobin,wang-chaobin,0,real estate,Real Estate,M,China,1488028203332,1337.715,1525,1525
Wang Han,Wang,wang-han,no-pic,35.532,airline,Diversified,M,China,1488028203332,1322.525,1543,1543
Wang Jianfeng & family,Wang,wang-jianfeng,no-pic,8.729,auto parts,Automotive,M,China,1488028203332,1200,1664,1666
Wang Jianlin,Wang,wang-jianlin,wang-jianlin,98.695,real estate,Real Estate,M,China,1488028203331,31323.9,19,19
Wang Jing,Wang,wang-jing,wang-jing,0,telecom services,Telecom,M,China,1488028203332,1196.426,1668,1668
Wang Jinshu,Wang,wang-jinshu,no-pic,0,chemicals,Manufacturing,M,China,1488028203332,1009.538,1843,1843
Wang Jiufang,Wang,wang-jiufang,no-pic,31.37,real estate,Real Estate,M,China,1488028203332,1921.916,1105,1105
Wang Junjin,Wang,wang-junjin,wang-junjin,35.605,airline,Service,M,China,1488028203332,1328.131,1540,1540
Wang Junmin,Wang,wang-junmin,wang-junmin,25.116,pharmaceuticals,Healthcare,M,China,1488028203332,1085.434,1771,1771
Wang Laichun,Wang,wang-laichun,no-pic-female,-2.243,electronics components,Technology,F,China,1488028203332,1671.278,1249,1249
Wang Laisheng,Wang,wang-laisheng,no-pic,-2.256,electronics components,Technology,M,China,1488028203332,1667.158,1252,1252
Wang Qingtao,Wang,wang-qingtao,no-pic,0,steel smelting,Metals & Mining,M,China,1488028203332,1573.124,1330,1330
Wang Wei,Wang,wang-wei,wang-wei,1970.238,package delivery service,Service,M,China,1488028203331,21668.685,34,34
Wang Wenjing,Wang,wang-wenjing,wang-wenjing,7.301,business software,Technology,M,China,1488028203332,1501.791,1382,1382
Wang Wenliang,Wang,wang-wenliang,wang-wenliang,0,shipping ports,Diversified,M,China,1488028203332,1181.174,1681,1681
Wang Wenxue,Wang,wang-wenxue,wang-wenxue,-36.983,real estate,Real Estate,M,China,1488028203331,4564.527,373,373
Wang Wenyin,Wang,wang-wenyin,wang-wenyin,0,"mining, copper products",Metals & Mining,M,China,1488028203331,14601.554,75,75
Wang Xicheng & family,Wang,wang-xicheng,no-pic,27.924,tires,Manufacturing,M,China,1488028203331,2860.631,713,713
Wang Xing,Wang,wang-xing,wang-xing,0,e-commerce,Technology,M,China,1488028203331,3432.184,568,568
Wang Yong,Wang,wang-yong,wang-yong,3.045,food sweeteners,Food and Beverage,M,China,1488028203332,1024.91,1832,1832
Wang Yusuo & family,Wang,wang-yusuo,wang-yusuo,22.243,natural gas distribution,Energy,M,China,1488028203331,3412.097,570,570
Wang Zhenghua,Wang,wang-zhenghua,wang-zhenghua,38.696,budget airline,Service,M,China,1488028203332,1182.774,1679,1679
Warren Stephens,Stephens,warren-stephens,warren-stephens,-2.35,investment banking,Finance and Investments,M,United States,1488028203331,2452.478,862,862
Wei Ing-Chou,Wei,wei-ing-chou,wei-ing-chou,-2.458,"food, beverages",Food and Beverage,M,Taiwan,1488028203332,1177.781,1682,1682
Wei Jianjun & family,Wei,wei-jianjun,wei-jianjun,-63.056,automobiles,Automotive,M,China,1488028203331,6239.875,239,239
Wei Shaojun,Wei,wei-shaojun,wei-shaojun,0,real estate,Real Estate,M,China,1488028203332,1860.561,1138,1138
Wei Yin-Chun,Wei,wei-yin-chun,wei-yin-chun,-2.275,"food, beverages",Food and Beverage,M,Taiwan,1488028203332,1257.061,1611,1611
Wei Yin-Heng,Wei,wei-yin-heng,wei-yin-heng,-2.275,"food, beverages",Food and Beverage,M,Taiwan,1488028203332,1253.356,1613,1613
Wei Ying-Chiao,Wei,wei-ying-chiao,wei-ying-chiao,-2.275,"food, beverages",Food and Beverage,M,Taiwan,1488028203332,1226.156,1636,1636
Wen Jianping,Wen,wen-jianping,wen-jianping,5.176,sewage treatment,Service,M,China,1488028203332,1414.077,1447,1447
Wen Yibo & family,Wen,wen-yibo,wen-yibo,1.202,wastewater treatment,Service,M,China,1488028203332,1253.617,1612,1612
Wichai Thongtang,Thongtang,wichai-thongtang,wichai-thongtang,-14.239,investments,Real Estate,M,Thailand,1488028203332,1520.572,1366,1366
Willi & Isolde Liebherr & family,Liebherr,willi-isolde-liebherr,willi-isolde-liebherr,0,construction,Construction & Engineering,,Switzerland,1488028203331,4754.994,350,350
William Ackman,Ackman,william-ackman,william-ackman,0,hedge funds,Finance and Investments,M,United States,1488028203332,1400,1462,1462
William Berkley,Berkley,william-berkley,william-berkley,-0.808,insurance,Finance and Investments,M,United States,1488028203332,1588.536,1318,1318
William F. Austin,Austin,william-f-austin,william-f-austin,0,hearing aids,Manufacturing,M,United States,1488028203332,1405.846,1458,1458
William Fisher,Fisher,william-fisher,william-fisher,33.096,Gap,Fashion & Retail,M,United States,1488028203332,1533.824,1359,1359
William Heinecke,Heinecke,william-heinecke,william-heinecke,20.999,hotels,Real Estate,M,Thailand,1488028203332,1473.645,1405,1405
William Lauder,Lauder,william-lauder,no-pic,-3.484,Estee Lauder,Fashion & Retail,M,United States,1488028203332,1108.643,1750,1750
William MacMillan,MacMillan,william-macmillan,no-pic,0,Cargill,Food and Beverage,M,United States,1488028203332,1239.254,1623,1626
William Stone,Stone,william-stone,william-stone,-1.425,software,Technology,M,United States,1488028203332,1322.399,1544,1544
William Young,Young,william-young,no-pic,0,plastics,Manufacturing,M,United States,1488028203331,2079,1003,1003
Willibert Krueger,Krueger,willibert-krueger,no-pic,0,food processing,Food and Beverage,M,Germany,1488028203332,1664.358,1255,1255
Willy Michel,Michel,willy-michel,willy-michel,0,medical devices,Healthcare,M,Switzerland,1488028203331,2034.83,1029,1029
Wim Van Der Leegte,Van Der Leegte,wim-van-der-leegte,wim-van-der-leegte,0,manufacturing,Manufacturing,M,Netherlands,1488028203332,1206.864,1653,1653
Wolfgang Leitner,Leitner,wolfgang-leitner,wolfgang-leitner,-37.612,engineering,Construction & Engineering,M,Austria,1488028203332,1773.931,1199,1199
Wolfgang Marguerre,Marguerre,wolfgang-marguerre,wolfgang-marguerre,0,pharmaceuticals,Healthcare,M,Germany,1488028203331,5226.69,314,314
Wolfgang Reimann,Reimann,wolfgang-reimann,no-pic,0,consumer goods,Fashion & Retail,M,Germany,1488028203331,3723.44,515,518
Wong Kwong Yu & family,Wong,wong-kwong-yu,wong-kwong-yu,43.85,retail,Fashion & Retail,M,China,1488028203332,1760.668,1210,1210
Wong Luen Hei,Wong,wong-luen-hei,wong-luen-hei,24.579,home building materials,Manufacturing,M,China,1488028203331,1957.949,1083,1083
Wong Man Li,Wong,wong-man-li,wong-man-li,-21.941,furniture,Manufacturing,M,Hong Kong,1488028203332,1873.383,1130,1130
Wu Chung-Yi,Wu,wu-chung-yi,wu-chung-yi,0.117,manufacturing,Manufacturing,M,Taiwan,1488028203332,1031.371,1822,1822
Wu Guangming,Wu,wu-guangming,wu-guangming,6.886,medical equipment,Healthcare,M,China,1488028203332,1913.039,1112,1112
Wu Jianshu,Wu,wu-jianshu,no-pic,40.383,auto parts,Automotive,M,Hong Kong,1488028203331,2283.438,928,928
Wu Xushun & family,Wu,wu-xushun,no-pic,103.121,"internet, auto parts",Diversified,M,China,1488028203332,1389.174,1478,1478
Wu Yajun & family,Wu,wu-yajun,wu-yajun,73.001,real estate,Real Estate,F,China,1488028203331,4705.065,361,361
Wu Yiling & family,Wu,wu-yiling,wu-yiling,0.001,pharmaceuticals,Healthcare,M,China,1488028203332,1472.411,1406,1406
Wu Zhigang & family,Wu,wu-zhigang,no-pic,7.134,bakery chain,Food and Beverage,M,China,1488028203331,2214.331,949,949
Xavier Niel,Niel,xavier-niel,xavier-niel,-25.412,"internet, telecom",Telecom,M,France,1488028203331,8211.042,161,161
Xiao Wenge,Xiao,xiao-wenge,xiao-wenge,0,entertainment,Media & Entertainment,M,China,1488028203331,3011.085,672,672
Xiong Xuqiang & family,Xiong,xiong-xuqiang,xiong-xuqiang,1.892,real estate,Real Estate,M,Hong Kong,1488028203332,1796.433,1187,1187
Xiu Laigui,Xiu,xiu-laigui,xiu-laigui,0,pharmaceuticals,Healthcare,M,China,1488028203332,1128.333,1729,1729
Xu Chuanhua & family,Xu,xu-chuanhua,no-pic,-3.015,chemicals,Manufacturing,M,China,1488028203331,5943.44,250,250
Xu Jingren,Xu,xu-jingren,xu-jingren,0,pharmaceuticals,Healthcare,M,China,1488028203331,2328.932,906,906
Xu Shihui & family,Xu,xu-shihui,xu-shihui,15.002,"snacks, beverages",Food and Beverage,M,China,1488028203331,6781.306,212,212
Xu Ziquan & family,Xu,xu-ziquan,no-pic,1.221,software,Technology,M,China,1488028203332,1257.856,1609,1609
Xue Xiangdong & family,Xue,xue-xiangdong,xue-xiangdong,44.38,software,Technology,M,China,1488028203331,2279.495,930,930
Yan Zhi,Yan,yan-zhi,yan-zhi,1.068,real estate,Real Estate,M,China,1488028203331,5624.195,274,274
Yang Kai,Yang,yang-kai,yang-kai,0,dairy products,Food and Beverage,M,China,1488028203331,3148.067,631,631
Yang Keng,Yang,yang-keng,yang-keng,4.928,real estate,Real Estate,M,China,1488028203332,1117.958,1741,1741
Yang Zhimao & family,Yang,yang-zhimao,no-pic,10.711,"utilities, real estate",Diversified,M,China,1488028203332,1189.312,1671,1671
Yao Xinyi,Yao,yao-xinyi,yao-xinyi,2.072,air conditioning,Diversified,M,China,1488028203332,1041.651,1813,1813
Yao Zhenhua,Yao,yao-zhenhua,yao-zhenhua,-9.121,conglomerate,Diversified,M,China,1488028203331,8469.044,157,157
Yasseen Mansour,Mansour,yasseen-mansour,yasseen-mansour,0,diversified,Diversified,M,Egypt,1488028203332,1760.968,1209,1209
Yasumitsu Shigeta & family,Shigeta,yasumitsu-shigeta,yasumitsu-shigeta,3.935,mobile phone retailer,Telecom,M,Japan,1488028203331,2760.033,745,745
Ye Cheng,Ye,ye-cheng,no-pic,0,conglomerate,Diversified,M,China,1488028203332,1561.055,1340,1340
Ye Chenghai & family,Ye,ye-chenghai,ye-chenghai,-23.938,pharmaceuticals,Healthcare,M,Hong Kong,1488028203331,3222.405,612,612
Yi Zheng,Yi,yi-zheng,no-pic,9.286,software,Technology,M,China,1488028203331,1955.894,1084,1084
Yoshikazu Tanaka,Tanaka,yoshikazu-tanaka,yoshikazu-tanaka,0.996,social network,Technology,M,Japan,1488028203332,1177.144,1684,1684
Yoshiko Mori,Mori,yoshiko-mori,yoshiko-mori,0,real estate,Real Estate,F,Japan,1488028203331,2573.306,798,798
Yoshiyuki Sankai,Sankai,yoshiyuki-sankai,yoshiyuki-sankai,-23.662,robotics,Technology,M,Japan,1488028203332,1332.454,1538,1538
Youssef Mansour,Mansour,youssef-mansour,youssef-mansour,0,diversified,Diversified,M,Egypt,1488028203332,1149.072,1706,1706
